cod;nome;período;de-homens-por-armas-de-fogo;de-jovens-homens;de-jovens-mulheres;de-jovens-por-armas-de-fogo;de-jovens;de-mulheres-por-armas-de-fogo;homens-nao-negros;homens-negros;homens;homicidios;mulheres-nao-negras;mulheres-negras;mulheres;nao-negros;negros;por-armas-de-fogo
26;PE;2001;939.0;2616;127;2442.0;2744.0;194.0;491.0;3441.0;4409.0;4710.0;55.0;206.0;294.0;546.0;3647.0;3949
26;PE;2002;1132.0;2474;113;2267.0;2588.0;182.0;459.0;3395.0;4118.0;4396.0;75.0;178.0;274.0;534.0;3574.0;3639
26;PE;2003;1107.0;2513;132;2298.0;2645.0;186.0;493.0;3375.0;4243.0;4517.0;53.0;187.0;274.0;546.0;3562.0;3766
26;PE;2004;1108.0;2348;142;2125.0;2490.0;189.0;388.0;3224.0;3898.0;4174.0;56.0;206.0;276.0;444.0;3430.0;3344
26;PE;2005;1088.0;2482;134;2243.0;2616.0;197.0;414.0;3291.0;4048.0;4330.0;37.0;226.0;282.0;451.0;3517.0;3509
26;PE;2006;1194.0;2479;137;2226.0;2616.0;197.0;351.0;3632.0;4162.0;4472.0;37.0;261.0;310.0;388.0;3893.0;3592
26;PE;2007;1252.0;2558;139;2310.0;2698.0;192.0;246.0;3790.0;4262.0;4557.0;36.0;241.0;290.0;282.0;4032.0;3706
26;PE;2008;1370.0;2482;135;2158.0;2621.0;166.0;387.0;3641.0;4140.0;4446.0;45.0;245.0;298.0;433.0;3888.0;3449
26;PE;2009;1418.0;2136;145;1939.0;2281.0;186.0;328.0;3208.0;3656.0;3963.0;42.0;252.0;304.0;370.0;3460.0;3117
26;PE;2010;1265.0;1858;119;1612.0;1977.0;152.0;228.0;2803.0;3226.0;3473.0;29.0;197.0;247.0;257.0;3000.0;2649
26;PE;2011;1247.0;1810;116;1538.0;1928.0;143.0;200.0;2790.0;3202.0;3471.0;21.0;223.0;261.0;222.0;3013.0;2541
26;PE;2012;1229.0;1719;95;1448.0;1815.0;116.0;161.0;2805.0;3106.0;3327.0;21.0;185.0;216.0;182.0;2991.0;2475
26;PE;2013;1176.0;1589;120;1357.0;1709.0;139.0;196.0;2572.0;2867.0;3124.0;27.0;224.0;256.0;223.0;2796.0;2299
26;PE;2014;1203.0;1768;113;1557.0;1881.0;138.0;344.0;2704.0;3113.0;3358.0;33.0;203.0;239.0;377.0;2907.0;2543
26;PE;2015;1014.0;2036;103;1823.0;2143.0;128.0;370.0;3173.0;3606.0;3847.0;32.0;198.0;233.0;402.0;3373.0;3065
26;PE;2016;911.0;2381;131;2105.0;2512.0;146.0;490.0;3618.0;4160.0;4447.0;39.0;238.0;282.0;529.0;3858.0;3475
26;PE;2017;1137.0;3029;136;2756.0;3167.0;189.0;580.0;4462.0;5104.0;5419.0;50.0;257.0;310.0;630.0;4720.0;4478
26;PE;2018;836.0;2168;101;1979.0;2269.0;137.0;509.0;3387.0;3942.0;4190.0;46.0;189.0;240.0;555.0;3578.0;3369
26;PE;2019;739.0;1791;91;1597.0;1882.0;127.0;477.0;2749.0;3265.0;3474.0;45.0;158.0;204.0;522.0;2908.0;2713
26;PE;2020;869.0;1957;101;1795.0;2059.0;134.0;497.0;3040.0;3558.0;3786.0;40.0;181.0;223.0;537.0;3221.0;3079
26;PE;2021;829.0;1644;107;1539.0;1752.0;153.0;515.0;2641.0;3191.0;3439.0;45.0;195.0;245.0;561.0;2836.0;2801
22;PI;1996;38.0;48;2;20.0;50.0;2.0;0.0;0.0;102.0;117.0;0.0;0.0;14.0;0.0;0.0;40
22;PI;1997;42.0;68;4;19.0;72.0;4.0;13.0;76.0;129.0;142.0;3.0;8.0;13.0;16.0;84.0;46
22;PI;1998;35.0;66;8;23.0;74.0;4.0;15.0;78.0;119.0;140.0;5.0;12.0;20.0;20.0;90.0;40
22;PI;1999;55.0;71;4;33.0;75.0;1.0;18.0;85.0;126.0;133.0;0.0;6.0;7.0;18.0;91.0;56
22;PI;2000;5744.0;118;7;55.0;126.0;2.0;33.0;138.0;214.0;230.0;3.0;8.0;14.0;36.0;147.0;98
22;PI;2001;5740.0;113;20;64.0;133.0;7.0;34.0;155.0;226.0;262.0;7.0;24.0;35.0;41.0;179.0;102
22;PI;2002;6308.0;153;9;65.0;162.0;10.0;37.0;214.0;279.0;308.0;6.0;18.0;27.0;43.0;232.0;120
22;PI;2003;6024.0;137;19;83.0;156.0;10.0;27.0;217.0;265.0;298.0;7.0;24.0;32.0;34.0;241.0;143
22;PI;2004;5852.0;156;17;80.0;173.0;8.0;40.0;237.0;301.0;327.0;10.0;14.0;26.0;50.0;251.0;131
22;PI;2005;5639.0;196;14;100.0;210.0;11.0;43.0;266.0;328.0;368.0;8.0;29.0;40.0;51.0;295.0;151
22;PI;2006;5460.0;221;19;116.0;240.0;11.0;47.0;329.0;386.0;418.0;4.0;28.0;32.0;51.0;357.0;192
22;PI;2007;4824.0;174;12;103.0;186.0;15.0;50.0;285.0;346.0;383.0;9.0;24.0;35.0;59.0;310.0;184
22;PI;2008;4108.0;171;16;90.0;187.0;8.0;46.0;268.0;323.0;361.0;6.0;31.0;38.0;52.0;299.0;159
22;PI;2009;3805.0;193;12;117.0;205.0;14.0;49.0;296.0;354.0;385.0;7.0;22.0;31.0;56.0;318.0;184
22;PI;2010;3912.0;184;11;115.0;195.0;16.0;45.0;299.0;371.0;411.0;10.0;28.0;40.0;55.0;327.0;207
22;PI;2011;3228.0;212;11;147.0;223.0;10.0;51.0;327.0;408.0;440.0;4.0;28.0;32.0;55.0;355.0;251
22;PI;2012;3281.0;249;20;181.0;269.0;18.0;45.0;413.0;479.0;525.0;5.0;40.0;46.0;50.0;453.0;311
22;PI;2013;3365.0;309;20;234.0;329.0;22.0;58.0;451.0;549.0;598.0;10.0;36.0;47.0;68.0;489.0;365
22;PI;2014;3415.0;369;23;284.0;392.0;25.0;40.0;538.0;654.0;717.0;4.0;51.0;63.0;44.0;589.0;455
22;PI;2015;2978.0;300;28;232.0;328.0;33.0;52.0;487.0;582.0;650.0;8.0;56.0;67.0;60.0;544.0;400
22;PI;2016;3801.0;350;17;265.0;367.0;22.0;45.0;563.0;650.0;701.0;3.0;43.0;50.0;48.0;606.0;440
22;PI;2017;4174.0;293;20;220.0;313.0;25.0;46.0;509.0;573.0;626.0;9.0;39.0;52.0;55.0;549.0;376
22;PI;2018;4056.0;289;21;213.0;310.0;14.0;41.0;488.0;565.0;619.0;5.0;43.0;52.0;46.0;531.0;373
22;PI;2019;2210.0;226;17;183.0;243.0;17.0;43.0;454.0;520.0;569.0;11.0;35.0;47.0;54.0;489.0;350
22;PI;2020;2606.0;312;21;254.0;333.0;23.0;66.0;521.0;615.0;674.0;10.0;41.0;54.0;76.0;562.0;437
22;PI;2021;2881.0;343;28;312.0;371.0;38.0;66.0;611.0;695.0;766.0;13.0;53.0;68.0;79.0;664.0;558
41;PR;1996;714.0;599;77;438.0;676.0;73.0;0.0;0.0;1225.0;1379.0;0.0;0.0;154.0;0.0;0.0;787
41;PR;1997;832.0;651;67;463.0;718.0;64.0;328.0;66.0;1424.0;1581.0;36.0;4.0;157.0;364.0;70.0;896
41;PR;1998;893.0;693;69;513.0;762.0;68.0;827.0;232.0;1447.0;1625.0;117.0;22.0;178.0;944.0;254.0;961
41;PR;1999;945.0;749;64;580.0;813.0;81.0;1025.0;262.0;1522.0;1706.0;126.0;30.0;182.0;1151.0;292.0;1027
41;PR;2000;1303.0;833;59;620.0;892.0;76.0;1242.0;331.0;1623.0;1789.0;137.0;22.0;164.0;1379.0;353.0;1093
41;PR;2001;1461.0;946;95;731.0;1041.0;101.0;1469.0;333.0;1852.0;2052.0;169.0;24.0;197.0;1639.0;358.0;1269
41;PR;2002;1907.0;1147;86;920.0;1233.0;92.0;1644.0;377.0;2061.0;2266.0;167.0;35.0;204.0;1811.0;413.0;1494
41;PR;2003;2615.0;1265;102;1065.0;1368.0;119.0;1887.0;380.0;2326.0;2555.0;190.0;32.0;227.0;2078.0;412.0;1748
41;PR;2004;3035.0;1447;119;1185.0;1566.0;132.0;2030.0;495.0;2573.0;2826.0;202.0;41.0;249.0;2233.0;537.0;1912
41;PR;2005;2895.0;1558;100;1303.0;1658.0;121.0;2094.0;589.0;2738.0;2977.0;185.0;50.0;239.0;2279.0;639.0;2027
41;PR;2006;2870.0;1588;118;1361.0;1706.0;140.0;2326.0;474.0;2839.0;3098.0;196.0;48.0;249.0;2531.0;522.0;2229
41;PR;2007;2765.0;1650;110;1450.0;1760.0;134.0;2220.0;575.0;2860.0;3105.0;193.0;41.0;241.0;2414.0;617.0;2285
41;PR;2008;2580.0;1777;137;1591.0;1914.0;168.0;2413.0;640.0;3132.0;3445.0;244.0;55.0;306.0;2660.0;695.0;2540
41;PR;2009;2406.0;1920;158;1672.0;2078.0;199.0;2698.0;619.0;3361.0;3698.0;274.0;57.0;331.0;2972.0;677.0;2673
41;PR;2010;2259.0;1805;165;1621.0;1970.0;189.0;2588.0;619.0;3248.0;3586.0;283.0;51.0;338.0;2871.0;670.0;2630
41;PR;2011;2779.0;1668;118;1410.0;1786.0;139.0;2440.0;599.0;3086.0;3376.0;220.0;55.0;283.0;2660.0;654.0;2365
41;PR;2012;3012.0;1732;138;1476.0;1870.0;166.0;2408.0;690.0;3162.0;3489.0;248.0;68.0;321.0;2657.0;758.0;2433
41;PR;2013;3262.0;1407;131;1193.0;1538.0;124.0;2089.0;540.0;2653.0;2936.0;223.0;59.0;283.0;2312.0;599.0;2025
41;PR;2014;3204.0;1356;117;1184.0;1473.0;138.0;2126.0;541.0;2694.0;2980.0;218.0;63.0;284.0;2344.0;604.0;2071
41;PR;2015;3010.0;1383;88;1149.0;1471.0;94.0;2048.0;611.0;2691.0;2936.0;193.0;49.0;244.0;2241.0;660.0;1972
41;PR;2016;3151.0;1494;80;1224.0;1574.0;105.0;2180.0;619.0;2841.0;3080.0;190.0;44.0;238.0;2370.0;663.0;2125
41;PR;2017;2921.0;1263;98;1021.0;1361.0;110.0;1838.0;647.0;2511.0;2759.0;207.0;33.0;247.0;2045.0;680.0;1832
41;PR;2018;2100.0;1079;76;813.0;1155.0;89.0;1601.0;607.0;2232.0;2443.0;146.0;63.0;211.0;1747.0;670.0;1520
41;PR;2019;1758.0;892;68;592.0;960.0;86.0;1332.0;542.0;1891.0;2095.0;145.0;57.0;204.0;1477.0;599.0;1190
41;PR;2020;1603.0;985;77;706.0;1062.0;93.0;1372.0;692.0;2083.0;2281.0;145.0;52.0;197.0;1517.0;744.0;1411
41;PR;2021;1508.0;1048;83;730.0;1131.0;82.0;1286.0;848.0;2149.0;2348.0;122.0;73.0;197.0;1408.0;921.0;1373
33;RJ;1996;5581.0;3747;248;3157.0;3998.0;428.0;1.0;0.0;7369.0;8034.0;0.0;0.0;651.0;1.0;0.0;6017
33;RJ;1997;5746.0;3901;243;3413.0;4144.0;408.0;2217.0;3940.0;7298.0;7954.0;250.0;294.0;646.0;2468.0;4238.0;6161
33;RJ;1998;5570.0;3783;223;3328.0;4008.0;398.0;2246.0;3631.0;7000.0;7573.0;202.0;255.0;560.0;2452.0;3891.0;5978
33;RJ;1999;5607.0;3650;225;3365.0;3876.0;380.0;2212.0;3726.0;6695.0;7261.0;232.0;265.0;543.0;2446.0;3994.0;6002
33;RJ;2000;9043.0;3761;220;3459.0;3982.0;375.0;2447.0;4003.0;6795.0;7350.0;246.0;265.0;540.0;2694.0;4271.0;6126
33;RJ;2001;10006.0;3726;236;3511.0;3962.0;384.0;2306.0;4003.0;6767.0;7362.0;206.0;306.0;566.0;2514.0;4309.0;6134
33;RJ;2002;8867.0;4329;225;3888.0;4555.0;362.0;2631.0;4634.0;7748.0;8335.0;236.0;284.0;560.0;2869.0;4923.0;6678
33;RJ;2003;9032.0;4303;214;3675.0;4517.0;336.0;2499.0;4671.0;7579.0;8115.0;228.0;277.0;527.0;2728.0;4948.0;6365
33;RJ;2004;7152.0;4144;205;3555.0;4349.0;338.0;2307.0;4536.0;7221.0;7731.0;230.0;251.0;506.0;2537.0;4787.0;6193
33;RJ;2005;5427.0;3974;201;3496.0;4177.0;329.0;2238.0;4385.0;6885.0;7408.0;204.0;273.0;507.0;2443.0;4658.0;5978
33;RJ;2006;5370.0;3880;196;3347.0;4076.0;319.0;2217.0;4339.0;6858.0;7389.0;219.0;267.0;504.0;2436.0;4611.0;5790
33;RJ;2007;3859.0;3485;167;2967.0;3652.0;272.0;1883.0;3952.0;6121.0;6551.0;187.0;216.0;416.0;2071.0;4169.0;5102
33;RJ;2008;3598.0;2934;158;2442.0;3092.0;219.0;1644.0;3365.0;5274.0;5662.0;133.0;223.0;373.0;1777.0;3593.0;4336
33;RJ;2009;3606.0;2704;137;2205.0;2841.0;199.0;1538.0;3237.0;5000.0;5365.0;145.0;190.0;350.0;1684.0;3430.0;4009
33;RJ;2010;3233.0;2888;132;2261.0;3020.0;191.0;1610.0;3484.0;5310.0;5667.0;128.0;196.0;339.0;1738.0;3684.0;4111
33;RJ;2011;3068.0;2264;145;1818.0;2409.0;177.0;1319.0;2933.0;4403.0;4781.0;127.0;223.0;366.0;1448.0;3161.0;3411
33;RJ;2012;3639.0;2268;129;1900.0;2397.0;184.0;1241.0;2999.0;4386.0;4772.0;125.0;223.0;365.0;1367.0;3228.0;3472
33;RJ;2013;3260.0;2554;139;2014.0;2693.0;185.0;1302.0;3247.0;4687.0;5111.0;137.0;236.0;387.0;1443.0;3492.0;3555
33;RJ;2014;3335.0;2869;157;2045.0;3027.0;215.0;1364.0;3666.0;5196.0;5718.0;164.0;283.0;464.0;1529.0;3954.0;3642
33;RJ;2015;2919.0;2627;134;1835.0;2761.0;196.0;1238.0;3283.0;4651.0;5067.0;150.0;233.0;387.0;1390.0;3517.0;3182
33;RJ;2016;2562.0;3252;134;2343.0;3386.0;202.0;1383.0;4076.0;5569.0;6053.0;142.0;276.0;428.0;1530.0;4363.0;4019
33;RJ;2017;2354.0;3439;137;2560.0;3576.0;219.0;1497.0;4378.0;5956.0;6416.0;136.0;260.0;401.0;1634.0;4650.0;4411
33;RJ;2018;1891.0;3574;150;2513.0;3724.0;198.0;1488.0;4448.0;6013.0;6455.0;130.0;242.0;380.0;1619.0;4705.0;4261
33;RJ;2019;1624.0;1936;77;1381.0;2013.0;107.0;851.0;2435.0;3316.0;3552.0;86.0;131.0;217.0;937.0;2568.0;2321
33;RJ;2020;1677.0;2449;104;1553.0;2554.0;123.0;1056.0;3387.0;4483.0;4831.0;85.0;196.0;285.0;1145.0;3606.0;2740
33;RJ;2021;1556.0;2527;95;1726.0;2622.0;112.0;1038.0;3312.0;4381.0;4693.0;105.0;179.0;284.0;1144.0;3500.0;2999
24;RN;1996;131.0;98;15;69.0;113.0;12.0;0.0;0.0;206.0;241.0;0.0;0.0;35.0;0.0;0.0;143
24;RN;1997;139.0;114;10;89.0;124.0;14.0;54.0;118.0;208.0;235.0;12.0;10.0;27.0;66.0;128.0;153
24;RN;1998;131.0;115;9;83.0;124.0;9.0;37.0;119.0;202.0;222.0;8.0;7.0;20.0;45.0;126.0;140
24;RN;1999;123.0;78;6;58.0;84.0;15.0;50.0;122.0;200.0;224.0;7.0;13.0;24.0;57.0;135.0;138
24;RN;2000;1015.0;109;13;79.0;122.0;9.0;50.0;161.0;235.0;257.0;11.0;10.0;22.0;61.0;171.0;147
24;RN;2001;1165.0;140;16;108.0;156.0;14.0;58.0;204.0;297.0;322.0;5.0;17.0;24.0;63.0;221.0;216
24;RN;2002;1402.0;133;10;95.0;143.0;7.0;58.0;201.0;276.0;299.0;9.0;12.0;23.0;67.0;213.0;193
24;RN;2003;1627.0;183;17;155.0;200.0;17.0;81.0;261.0;373.0;405.0;14.0;16.0;32.0;95.0;277.0;289
24;RN;2004;1776.0;172;9;134.0;181.0;9.0;61.0;233.0;323.0;344.0;4.0;13.0;21.0;65.0;246.0;237
24;RN;2005;1906.0;213;21;169.0;235.0;12.0;65.0;248.0;364.0;406.0;9.0;27.0;41.0;75.0;275.0;268
24;RN;2006;2085.0;219;15;175.0;234.0;21.0;71.0;291.0;413.0;455.0;10.0;27.0;42.0;81.0;318.0;306
24;RN;2007;2150.0;294;20;249.0;314.0;23.0;84.0;399.0;547.0;589.0;11.0;25.0;42.0;95.0;424.0;438
24;RN;2008;2366.0;373;29;326.0;402.0;36.0;93.0;510.0;655.0;714.0;7.0;48.0;59.0;100.0;558.0;536
24;RN;2009;2470.0;434;21;379.0;455.0;30.0;115.0;574.0;743.0;800.0;17.0;38.0;57.0;132.0;612.0;620
24;RN;2010;2441.0;408;31;349.0;439.0;33.0;98.0;582.0;739.0;810.0;13.0;51.0;71.0;111.0;633.0;611
24;RN;2011;2222.0;559;37;481.0;596.0;44.0;140.0;757.0;978.0;1054.0;11.0;56.0;76.0;151.0;813.0;788
24;RN;2012;2262.0;625;24;542.0;649.0;32.0;175.0;819.0;1060.0;1124.0;16.0;42.0;64.0;191.0;861.0;856
24;RN;2013;1901.0;842;41;743.0;883.0;54.0;178.0;1064.0;1357.0;1447.0;20.0;59.0;89.0;198.0;1124.0;1149
24;RN;2014;1932.0;954;48;883.0;1002.0;68.0;194.0;1233.0;1500.0;1602.0;21.0;71.0;102.0;215.0;1304.0;1314
24;RN;2015;1877.0;899;40;804.0;939.0;57.0;147.0;1207.0;1453.0;1545.0;9.0;76.0;92.0;156.0;1283.0;1238
24;RN;2016;2020.0;1079;50;997.0;1129.0;76.0;185.0;1479.0;1754.0;1854.0;19.0;74.0;100.0;204.0;1553.0;1569
24;RN;2017;1722.0;1279;87;1250.0;1366.0;122.0;178.0;1798.0;2054.0;2203.0;17.0;129.0;148.0;195.0;1928.0;1927
24;RN;2018;1431.0;1024;43;1007.0;1067.0;78.0;193.0;1509.0;1723.0;1825.0;14.0;85.0;102.0;207.0;1594.0;1639
24;RN;2019;1104.0;719;41;700.0;760.0;75.0;116.0;1110.0;1248.0;1346.0;11.0;84.0;98.0;127.0;1194.0;1181
24;RN;2020;1318.0;758;39;724.0;797.0;65.0;110.0;1169.0;1324.0;1406.0;13.0;66.0;81.0;123.0;1236.0;1222
24;RN;2021;1290.0;572;28;545.0;600.0;48.0;96.0;996.0;1109.0;1179.0;10.0;59.0;70.0;106.0;1055.0;1023
11;RO;1996;171.0;89;16;69.0;105.0;24.0;0.0;0.0;256.0;301.0;0.0;0.0;43.0;0.0;0.0;196
11;RO;1997;186.0;137;17;92.0;154.0;20.0;32.0;47.0;322.0;355.0;8.0;4.0;33.0;40.0;51.0;206
11;RO;1998;290.0;189;20;141.0;209.0;21.0;72.0;105.0;449.0;494.0;11.0;7.0;45.0;83.0;112.0;311
11;RO;1999;298.0;155;16;129.0;171.0;23.0;96.0;153.0;392.0;432.0;12.0;15.0;38.0;109.0;168.0;322
11;RO;2000;259.0;191;19;127.0;210.0;18.0;109.0;230.0;419.0;466.0;14.0;22.0;46.0;123.0;252.0;277
11;RO;2001;343.0;208;32;157.0;240.0;34.0;178.0;275.0;508.0;573.0;23.0;35.0;65.0;201.0;310.0;377
11;RO;2002;371.0;265;17;179.0;282.0;21.0;177.0;351.0;569.0;615.0;12.0;25.0;44.0;189.0;376.0;393
11;RO;2003;348.0;207;24;155.0;231.0;33.0;149.0;346.0;514.0;566.0;22.0;29.0;51.0;171.0;375.0;381
11;RO;2004;313.0;265;15;170.0;280.0;20.0;147.0;358.0;529.0;563.0;17.0;13.0;33.0;164.0;372.0;334
11;RO;2005;342.0;220;26;175.0;246.0;25.0;134.0;361.0;506.0;555.0;14.0;30.0;49.0;148.0;391.0;367
11;RO;2006;356.0;234;23;189.0;257.0;25.0;125.0;386.0;531.0;585.0;19.0;31.0;51.0;145.0;418.0;383
11;RO;2007;312.0;200;10;164.0;210.0;9.0;94.0;285.0;404.0;432.0;8.0;20.0;28.0;102.0;305.0;321
11;RO;2008;269.0;195;15;136.0;210.0;17.0;120.0;298.0;440.0;480.0;16.0;20.0;39.0;136.0;319.0;286
11;RO;2009;325.0;208;23;172.0;231.0;28.0;127.0;338.0;486.0;538.0;15.0;35.0;51.0;142.0;373.0;353
11;RO;2010;333.0;216;10;162.0;226.0;17.0;131.0;364.0;508.0;546.0;11.0;23.0;37.0;142.0;388.0;351
11;RO;2011;263.0;168;19;130.0;187.0;22.0;102.0;290.0;401.0;450.0;14.0;31.0;48.0;116.0;321.0;286
11;RO;2012;312.0;207;23;164.0;230.0;26.0;124.0;338.0;475.0;526.0;13.0;36.0;51.0;137.0;374.0;338
11;RO;2013;282.0;192;20;147.0;212.0;18.0;131.0;288.0;431.0;483.0;20.0;28.0;52.0;151.0;316.0;300
11;RO;2014;373.0;209;20;176.0;229.0;28.0;127.0;386.0;521.0;578.0;15.0;38.0;56.0;142.0;424.0;402
11;RO;2015;348.0;234;27;178.0;261.0;35.0;129.0;397.0;537.0;600.0;13.0;49.0;63.0;142.0;446.0;383
11;RO;2016;438.0;246;15;185.0;261.0;27.0;158.0;483.0;649.0;703.0;18.0;34.0;54.0;176.0;517.0;465
11;RO;2017;342.0;206;22;179.0;228.0;30.0;123.0;357.0;491.0;554.0;22.0;40.0;62.0;145.0;397.0;373
11;RO;2018;279.0;168;16;138.0;184.0;20.0;103.0;323.0;432.0;476.0;14.0;28.0;42.0;118.0;351.0;300
11;RO;2019;250.0;140;14;102.0;154.0;13.0;103.0;295.0;401.0;447.0;11.0;31.0;43.0;114.0;327.0;264
11;RO;2020;239.0;126;15;94.0;141.0;17.0;89.0;311.0;402.0;456.0;12.0;39.0;54.0;101.0;350.0;256
11;RO;2021;320.0;190;16;154.0;206.0;27.0;117.0;359.0;482.0;536.0;18.0;36.0;54.0;135.0;395.0;347
14;RR;1996;45.0;42;9;22.0;51.0;5.0;0.0;0.0;89.0;107.0;0.0;0.0;18.0;0.0;0.0;50
14;RR;1997;37.0;37;5;23.0;42.0;3.0;5.0;13.0;80.0;90.0;1.0;2.0;10.0;6.0;15.0;40
14;RR;1998;46.0;59;5;31.0;64.0;7.0;20.0;91.0;122.0;134.0;3.0;9.0;12.0;23.0;100.0;53
14;RR;1999;54.0;73;4;34.0;77.0;6.0;49.0;82.0;139.0;154.0;8.0;6.0;15.0;57.0;88.0;60
14;RR;2000;1159.0;59;9;28.0;68.0;4.0;18.0;89.0;108.0;130.0;10.0;12.0;22.0;28.0;101.0;47
14;RR;2001;1241.0;48;3;20.0;51.0;1.0;21.0;76.0;101.0;108.0;1.0;6.0;7.0;22.0;82.0;42
14;RR;2002;1266.0;64;7;20.0;71.0;5.0;25.0;83.0;110.0;122.0;3.0;9.0;12.0;28.0;92.0;48
14;RR;2003;1270.0;50;3;16.0;53.0;3.0;21.0;75.0;100.0;106.0;1.0;5.0;6.0;22.0;80.0;41
14;RR;2004;1326.0;38;6;15.0;44.0;1.0;13.0;63.0;78.0;85.0;3.0;3.0;7.0;16.0;66.0;31
14;RR;2005;1359.0;40;2;8.0;42.0;2.0;18.0;64.0;84.0;95.0;2.0;9.0;11.0;20.0;73.0;28
14;RR;2006;1342.0;41;5;18.0;46.0;3.0;31.0;64.0;96.0;111.0;10.0;3.0;13.0;43.0;67.0;38
14;RR;2007;1559.0;44;3;12.0;47.0;2.0;20.0;75.0;97.0;116.0;8.0;10.0;19.0;28.0;85.0;28
14;RR;2008;1683.0;35;3;9.0;38.0;2.0;19.0;69.0;90.0;105.0;9.0;5.0;15.0;28.0;74.0;29
14;RR;2009;1519.0;43;9;13.0;52.0;4.0;26.0;66.0;94.0;118.0;11.0;12.0;24.0;37.0;78.0;27
14;RR;2010;1376.0;45;7;12.0;52.0;2.0;11.0;93.0;110.0;121.0;2.0;9.0;11.0;13.0;102.0;29
14;RR;2011;1413.0;35;4;10.0;39.0;0.0;14.0;65.0;84.0;95.0;1.0;9.0;10.0;15.0;74.0;25
14;RR;2012;1602.0;65;5;17.0;70.0;3.0;31.0;93.0;126.0;144.0;10.0;7.0;17.0;42.0;100.0;32
14;RR;2013;1602.0;69;9;31.0;78.0;5.0;50.0;123.0;178.0;214.0;21.0;14.0;36.0;71.0;137.0;70
14;RR;2014;1926.0;51;5;22.0;56.0;4.0;46.0;83.0;133.0;158.0;14.0;10.0;24.0;61.0;93.0;47
14;RR;2015;2124.0;69;8;30.0;77.0;7.0;36.0;138.0;174.0;203.0;17.0;10.0;29.0;53.0;148.0;57
14;RR;2016;2314.0;83;9;38.0;92.0;7.0;33.0;145.0;179.0;204.0;14.0;10.0;25.0;47.0;155.0;72
14;RR;2017;2403.0;87;13;44.0;100.0;4.0;50.0;169.0;221.0;248.0;11.0;16.0;27.0;61.0;185.0;93
14;RR;2018;1927.0;207;17;124.0;224.0;9.0;76.0;282.0;360.0;414.0;26.0;26.0;53.0;103.0;308.0;181
14;RR;2019;1468.0;88;11;46.0;99.0;6.0;48.0;148.0;201.0;234.0;14.0;19.0;33.0;62.0;167.0;83
14;RR;2020;1420.0;92;10;56.0;102.0;7.0;48.0;150.0;199.0;237.0;18.0;15.0;35.0;68.0;166.0;102
14;RR;2021;1260.0;105;11;58.0;116.0;7.0;56.0;181.0;238.0;258.0;8.0;12.0;20.0;64.0;193.0;105
43;RS;1996;886.0;593;84;492.0;677.0;111.0;0.0;0.0;1290.0;1482.0;0.0;0.0;192.0;0.0;0.0;997
43;RS;1997;1029.0;694;71;580.0;765.0;118.0;1081.0;232.0;1458.0;1648.0;144.0;23.0;190.0;1225.0;255.0;1147
43;RS;1998;958.0;641;75;546.0;716.0;100.0;1019.0;231.0;1343.0;1524.0;137.0;30.0;181.0;1156.0;261.0;1058
43;RS;1999;995.0;711;68;596.0;779.0;90.0;1039.0;249.0;1370.0;1533.0;134.0;21.0;163.0;1173.0;270.0;1085
43;RS;2000;196.0;747;53;662.0;800.0;91.0;1216.0;250.0;1491.0;1668.0;147.0;22.0;175.0;1363.0;272.0;1250
43;RS;2001;244.0;807;73;719.0;880.0;102.0;1342.0;300.0;1674.0;1854.0;156.0;17.0;180.0;1498.0;317.0;1343
43;RS;2002;281.0;877;76;757.0;953.0;107.0;1402.0;288.0;1714.0;1912.0;162.0;34.0;198.0;1564.0;322.0;1373
43;RS;2003;384.0;871;61;755.0;932.0;95.0;1391.0;331.0;1731.0;1908.0;152.0;23.0;177.0;1543.0;354.0;1365
43;RS;2004;345.0;936;80;837.0;1016.0;106.0;1414.0;358.0;1787.0;1982.0;167.0;26.0;195.0;1581.0;384.0;1432
43;RS;2005;359.0;957;77;836.0;1034.0;114.0;1415.0;385.0;1812.0;2021.0;186.0;22.0;209.0;1601.0;407.0;1473
43;RS;2006;352.0;924;56;787.0;980.0;83.0;1457.0;351.0;1821.0;1983.0;128.0;30.0;162.0;1585.0;381.0;1425
43;RS;2007;356.0;1056;81;939.0;1137.0;100.0;1574.0;411.0;2003.0;2199.0;161.0;29.0;193.0;1735.0;440.0;1661
43;RS;2008;461.0;1116;83;1011.0;1199.0;118.0;1685.0;439.0;2161.0;2380.0;184.0;32.0;219.0;1869.0;471.0;1801
43;RS;2009;471.0;980;101;858.0;1081.0;126.0;1589.0;409.0;2017.0;2242.0;186.0;36.0;225.0;1775.0;445.0;1645
43;RS;2010;441.0;891;92;787.0;983.0;119.0;1438.0;398.0;1856.0;2085.0;185.0;38.0;227.0;1623.0;436.0;1496
43;RS;2011;450.0;926;92;829.0;1018.0;114.0;1424.0;427.0;1869.0;2077.0;180.0;21.0;202.0;1605.0;448.0;1531
43;RS;2012;454.0;1041;108;918.0;1149.0;135.0;1617.0;475.0;2135.0;2382.0;202.0;39.0;247.0;1819.0;514.0;1737
43;RS;2013;405.0;995;83;903.0;1078.0;112.0;1614.0;454.0;2108.0;2322.0;173.0;33.0;210.0;1787.0;487.0;1714
